incident_time,city,location_type,longitude,latitude,subcategory,category,gender,age,attitude,notes
2021-07-19 17:35:00,Ashkelon,leisure,34.5760195,31.660503,bag,wrappers,female,5-9,negative,ילד שהשליך פריט לכלוך
2021-07-19 17:40:00,Ashkelon,residential,34.5801145,31.6760843,cigarette filter,cigarettes,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-19 17:59:00,Ashkelon,commercial,34.5972081,31.6633724,cigarette filter,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 09:12:00,Ashkelon,beach,34.5607133,31.6843309,cigarette,cigarettes,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 09:17:00,Ashkelon,beach,34.5607133,31.6843309,bottle,liquid containers,female,5-9,negative,ילד שהשליך פריט לכלוך
2021-07-20 09:21:00,Ashkelon,beach,34.5607133,31.6843309,paper,biodegradables,male,20-29,positive,
2021-07-20 09:27:00,Ashkelon,beach,34.5607133,31.6843309,bag,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 09:23:00,Ashkelon,beach,34.5607133,31.6843309,bag,wrappers,female,5-9,negative,ילד שהשליך פריט לכלוך
2021-07-20 09:33:00,Ashkelon,beach,34.5607133,31.6843309,other,misc,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 09:30:00,Ashkelon,beach,34.5607133,31.6843309,bottle,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 09:38:00,Ashkelon,beach,34.5607133,31.6843309,cup,wrappers,female,10-19,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-20 09:39:00,Ashkelon,beach,34.5607133,31.6843309,cup,wrappers,male,70 ומעלה,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 09:39:00,Ashkelon,beach,34.5607133,31.6843309,paper,biodegradables,female,10-19,positive,
2021-07-20 09:45:00,Ashkelon,beach,34.5607133,31.6843309,package,wrappers,female,5-9,positive,
2021-07-20 09:36:00,Ashkelon,commercial,34.583627,31.6675843,other,misc,female,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 09:41:00,Ashkelon,commercial,34.583627,31.6675843,cup,wrappers,male,50-69,positive,
2021-07-20 09:48:00,Ashkelon,commercial,34.583627,31.6675843,box,wrappers,female,20-29,positive,
2021-07-20 10:02:00,Ashkelon,commercial,34.583627,31.6675843,mask,misc,female,30-49,positive,
2021-07-20 09:44:00,Ashkelon,beach,34.5606943,31.6843855,bag,wrappers,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 10:43:00,Ashkelon,public,34.5838909,31.6673108,cigarette,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 11:23:00,Ashkelon,public,34.5838909,31.6673108,mask,misc,female,30-49,positive,
2021-07-20 11:25:00,Ashkelon,public,34.5838909,31.6673108,cigarette,cigarettes,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 10:02:00,Ashkelon,beach,34.5580934,31.6830548,bottle,liquid containers,female,20-29,positive,
2021-07-20 10:07:00,Ashkelon,beach,34.5580934,31.6830548,bag,wrappers,male,20-29,positive,
2021-07-20 10:11:00,Ashkelon,beach,34.5580934,31.6830548,package,wrappers,male,5-9,negative,בעל חיים הוציא את הלכלוך מהפח
2021-07-20 11:00:00,Ashkelon,leisure,34.5761299,31.6674252,paper,biodegradables,female,50-69,positive,
2021-07-20 11:30:00,Ashkelon,commercial,34.5701366,31.6599999,bag,wrappers,male,30-49,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-07-20 11:40:00,Ashkelon,commercial,34.5701366,31.6599999,cup,wrappers,male,50-69,positive,
2021-07-20 11:50:00,Ashkelon,commercial,34.5701366,31.6599999,cigarette filter,cigarettes,male,50-69,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-07-20 11:53:00,Ashkelon,commercial,34.5701366,31.6599999,cigarette filter,cigarettes,male,30-49,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-07-20 11:59:00,Ashkelon,residential,34.585975,31.6624444,cigarette,cigarettes,female,50-69,positive,
2021-07-20 12:07:00,Ashkelon,residential,34.585975,31.6624444,cigarette,cigarettes,male,50-69,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-07-20 12:08:00,Ashkelon,residential,34.585975,31.6624444,cigarette,cigarettes,female,30-49,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-07-20 12:09:00,Ashkelon,residential,34.585975,31.6624444,cigarette,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 12:31:00,Ashkelon,leisure,34.5776735,31.669208,package,wrappers,female,10-19,negative,ילד שהשליך פריט לכלוך
2021-07-20 13:18:00,Ashkelon,residential,34.5934737,31.6655557,bag,wrappers,female,50-69,positive,
2021-07-20 13:05:00,Ashkelon,residential,34.5934737,31.6655557,package,wrappers,male,5-9,positive,
2021-07-20 12:49:00,Ashkelon,residential,34.5934737,31.6655557,bag,wrappers,male,20-29,positive,
2021-07-20 12:43:00,Ashkelon,residential,34.5934737,31.6655557,cigarette filter,cigarettes,female,70 ומעלה,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 12:51:00,Ashkelon,commercial,34.5654762,31.6578576,bag,wrappers,female,30-49,positive,
2021-07-20 12:47:00,Ashkelon,commercial,34.5654762,31.6578576,bag,wrappers,female,50-69,positive,
2021-07-20 13:33:00,Ashkelon,commercial,34.5654762,31.6578576,other,misc,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 14:06:00,Ashkelon,residential,34.5940832,31.6682719,bag,wrappers,female,50-69,positive,
2021-07-20 14:01:00,Ashkelon,residential,34.5940832,31.6682719,bag,wrappers,female,30-49,positive,
2021-07-20 13:38:00,Ashkelon,residential,34.5940832,31.6682719,mask,misc,male,5-9,positive,
2021-07-20 13:50:00,Ashkelon,leisure,34.5818024,31.66869,package,wrappers,female,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-20 14:00:00,Ashkelon,leisure,34.5818024,31.66869,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 14:11:00,Ashkelon,leisure,34.5818024,31.66869,other,misc,female,5-9,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-20 10:16:00,Kiryat Yam,commercial,35.0722238,32.8504017,paper,biodegradables,male,50-69,positive,
2021-07-20 10:19:00,Kiryat Yam,commercial,35.0722238,32.8504017,tincan,liquid containers,male,50-69,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-20 10:20:00,Kiryat Yam,commercial,35.0722238,32.8504017,cigarette filter,cigarettes,female,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 10:28:00,Kiryat Yam,commercial,35.0722238,32.8504017,bag,wrappers,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 10:30:00,Kiryat Yam,commercial,35.0722238,32.8504017,bag,wrappers,male,50-69,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-20 12:36:00,Kiryat Yam,commercial,35.0661911,32.8369864,cardboard,biodegradables,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 13:01:00,Kiryat Yam,commercial,35.0661911,32.8369864,package,wrappers,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-07-20 13:11:00,Kiryat Yam,commercial,35.0661911,32.8369864,cigarette,cigarettes,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 13:22:00,Kiryat Yam,commercial,35.0661911,32.8369864,mask,misc,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 14:57:00,Kiryat Yam,commercial,35.0677727,32.8432661,paper,biodegradables,female,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 15:04:00,Kiryat Yam,commercial,35.0677727,32.8432661,cigarette,cigarettes,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 15:06:00,Kiryat Yam,commercial,35.0677727,32.8432661,mask,misc,male,10-19,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 15:10:00,Kiryat Yam,commercial,35.0677727,32.8432661,poop,biodegradables,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 15:15:00,Kiryat Yam,commercial,35.0677727,32.8432661,cup,wrappers,female,20-29,positive,
2021-07-20 17:22:00,Kiryat Yam,residential,35.0677282,32.8424683,box,wrappers,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 17:56:00,Kiryat Yam,residential,35.0677282,32.8424683,bag,wrappers,female,20-29,positive,
2021-07-20 18:03:00,Kiryat Yam,residential,35.0677282,32.8424683,snack,misc,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-21 10:46:00,Kiryat Yam,residential,35.0715333,32.852153,tincan,liquid containers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-07-21 12:27:00,Kiryat Yam,residential,35.0693627,32.851492,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-21 16:26:00,Kiryat Yam,leisure,35.0672968,32.8504394,other,misc,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-21 16:56:00,Kiryat Yam,leisure,35.0672968,32.8504394,other,misc,female,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-21 17:10:00,Kiryat Yam,leisure,35.0672968,32.8504394,cigarette,cigarettes,female,30-49,positive,
2021-07-21 17:40:00,Kiryat Yam,leisure,35.0672968,32.8504394,package,wrappers,male,5-9,negative,פריט הלכלוך נפל בלי כוונה (כדור פלפל
2021-07-21 17:54:00,Kiryat Yam,leisure,35.0672968,32.8504394,package,wrappers,female,70 ומעלה,negative,בעל חיים הוציא את הלכלוך מהפח
2021-07-22 10:37:00,Kiryat Yam,leisure,35.0858916,32.8589271,snack,misc,female,10-19,positive,
2021-07-22 11:02:00,Kiryat Yam,leisure,35.0858916,32.8589271,other,misc,female,30-49,negative,ילד שנתן פריט לכלוך להורה וההורה השליך את פריט הלכלוך
2021-07-22 11:35:00,Kiryat Yam,leisure,35.0858916,32.8589271,cigarette,cigarettes,male,20-29,positive,
2021-07-22 12:36:00,Kiryat Yam,industrial,35.0854108,32.8510679,cigarette,cigarettes,male,30-49,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-22 15:03:00,Kiryat Yam,leisure,35.0606348,32.8427686,box,wrappers,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-22 15:41:00,Kiryat Yam,leisure,35.0606348,32.8427686,cigarette,cigarettes,female,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-22 16:07:00,Kiryat Yam,beach,35.0635541,32.8485298,cigarette,cigarettes,male,20-29,negative,אנשים שישבו בשטח נקודת המדידה והשאירו אחריהם פריטי לכלוך
2021-07-22 16:13:00,Kiryat Yam,beach,35.0635541,32.8485298,paper,biodegradables,male,30-49,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-07-22 16:42:00,Kiryat Yam,beach,35.0635541,32.8485298,bottle,liquid containers,male,30-49,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-07-22 16:46:00,Kiryat Yam,beach,35.0635541,32.8485298,bag,wrappers,male,5-9,positive,
2021-07-22 18:02:00,Kiryat Yam,beach,35.0581853,32.841937,cigarette,cigarettes,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-22 18:38:00,Kiryat Yam,beach,35.0581853,32.841937,tincan,liquid containers,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-22 18:55:00,Kiryat Yam,beach,35.0581853,32.841937,bag,wrappers,male,30-49,positive,
2021-07-22 19:05:00,Kiryat Yam,beach,35.0581853,32.841937,cup,wrappers,male,20-29,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 09:07:00,Kafr Yasif,industrial,35.1574326,32.9489167,cigarette filter,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 09:50:00,Kafr Yasif,industrial,35.1574326,32.9489167,cup,wrappers,male,30-49,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-07-20 12:32:00,Kafr Yasif,public,35.1678262,32.9534349,paper,biodegradables,male,30-49,negative,הפח היה מלא
2021-07-20 12:42:00,Kafr Yasif,public,35.1678262,32.9534349,cup,wrappers,female,20-29,positive,
2021-07-20 13:03:00,Kafr Yasif,public,35.1678262,32.9534349,cup,wrappers,male,30-49,positive,
2021-07-28 18:40:00,Kafr Yasif,residential,35.1674921,32.9527208,bag,wrappers,female,30-49,positive,
2021-07-28 07:03:00,Kafr Yasif,residential,35.1674921,32.9527208,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-28 07:32:00,Kafr Yasif,residential,35.1674921,32.9527208,bag,wrappers,male,20-29,positive,
2021-11-17 07:30:00,Kafr Yasif,residential,35.16112,32.9590837,bag,wrappers,male,30-49,positive,
2021-11-17 07:32:00,Kafr Yasif,residential,35.16112,32.9590837,cigarette filter,cigarettes,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-11-17 07:47:00,Kafr Yasif,residential,35.16112,32.9590837,bag,wrappers,female,20-29,positive,
2021-11-17 08:02:00,Kafr Yasif,residential,35.16112,32.9590837,cigarette filter,cigarettes,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-11-17 08:31:00,Kafr Yasif,residential,35.16112,32.9590837,cup,wrappers,female,20-29,positive,
2021-11-17 08:41:00,Kafr Yasif,residential,35.16112,32.9590837,cigarette filter,cigarettes,male,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-11-17 08:44:00,Kafr Yasif,residential,35.16112,32.9590837,mask,misc,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 11:49:00,Tiberias,public,35.5357658,32.796752,bag,wrappers,female,50-69,positive,
2021-07-20 11:55:00,Tiberias,public,35.5357658,32.796752,other,misc,female,5-9,negative,ילד שהשליך פריט לכלוך
2021-07-20 12:01:00,Tiberias,public,35.5357658,32.796752,cup,wrappers,male,10-19,positive,
2021-07-20 12:04:00,Tiberias,public,35.5357658,32.796752,cigarette,cigarettes,male,50-69,positive,
2021-07-20 12:10:00,Tiberias,public,35.5357658,32.796752,bottle,liquid containers,male,10-19,positive,
2021-07-20 12:38:00,Tiberias,commercial,35.5405277,32.7857085,cigarette,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 12:40:00,Tiberias,commercial,35.5405277,32.7857085,bag,wrappers,female,30-49,negative,"פריט הלכלוך ""נפל מהיד"" כדרך להסוות את פעולה ההשלכה"
2021-07-20 12:46:00,Tiberias,commercial,35.5405277,32.7857085,cup,wrappers,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 12:48:00,Tiberias,commercial,35.5405277,32.7857085,paper,biodegradables,male,20-29,positive,
2021-07-20 12:49:00,Tiberias,commercial,35.5405277,32.7857085,cigarette,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-07-20 13:02:00,Tiberias,public,35.5327274,32.7905235,cigarette,cigarettes,female,20-29,positive,
